FID,Point_ID,BUFF_DIST,KEEP
869,P870,10000.000000000000000,1
870,P871,10000.000000000000000,1
871,P872,10000.000000000000000,1
872,P873,10000.000000000000000,1
873,P874,10000.000000000000000,1
874,P875,10000.000000000000000,1
875,P876,10000.000000000000000,1
876,P877,10000.000000000000000,1
877,P878,10000.000000000000000,1
878,P879,10000.000000000000000,1
879,P880,10000.000000000000000,1
880,P881,10000.000000000000000,1
881,P882,10000.000000000000000,1
882,P883,10000.000000000000000,1
883,P884,10000.000000000000000,1
884,P885,10000.000000000000000,1
885,P886,10000.000000000000000,1
886,P887,10000.000000000000000,1
887,P888,10000.000000000000000,1
888,P889,10000.000000000000000,1
889,P890,10000.000000000000000,1
890,P891,10000.000000000000000,1
891,P892,10000.000000000000000,1
892,P893,10000.000000000000000,1
893,P894,10000.000000000000000,1
894,P895,10000.000000000000000,1
895,P896,10000.000000000000000,1
896,P897,10000.000000000000000,1
897,P898,10000.000000000000000,1
898,P899,10000.000000000000000,1
899,P900,10000.000000000000000,1
900,P901,10000.000000000000000,1
901,P902,10000.000000000000000,1
902,P903,10000.000000000000000,1
903,P904,10000.000000000000000,1
904,P905,10000.000000000000000,1
905,P906,10000.000000000000000,1
906,P907,10000.000000000000000,1
907,P908,10000.000000000000000,1
908,P909,10000.000000000000000,1
909,P910,10000.000000000000000,1
910,P911,10000.000000000000000,1
911,P912,10000.000000000000000,1
912,P913,10000.000000000000000,1
913,P914,10000.000000000000000,1
914,P915,10000.000000000000000,1
915,P916,10000.000000000000000,1
916,P917,10000.000000000000000,1
917,P918,10000.000000000000000,1
918,P919,10000.000000000000000,1
919,P920,10000.000000000000000,1
920,P921,10000.000000000000000,1
921,P922,10000.000000000000000,1
922,P923,10000.000000000000000,1
923,P924,10000.000000000000000,1
924,P925,10000.000000000000000,1
925,P926,10000.000000000000000,1
926,P927,10000.000000000000000,1
927,P928,10000.000000000000000,1
928,P929,10000.000000000000000,1
929,P930,10000.000000000000000,1
930,P931,10000.000000000000000,1
931,P932,10000.000000000000000,1
932,P933,10000.000000000000000,1
933,P934,10000.000000000000000,1
934,P935,10000.000000000000000,1
935,P936,10000.000000000000000,1
936,P937,10000.000000000000000,1
937,P938,10000.000000000000000,1
938,P939,10000.000000000000000,1
939,P940,10000.000000000000000,1
940,P941,10000.000000000000000,1
941,P942,10000.000000000000000,1
942,P943,10000.000000000000000,1
943,P944,10000.000000000000000,1
944,P945,10000.000000000000000,1
945,P946,10000.000000000000000,1
946,P947,10000.000000000000000,1
947,P948,10000.000000000000000,1
948,P949,10000.000000000000000,1
949,P950,10000.000000000000000,1
950,P951,10000.000000000000000,1
951,P952,10000.000000000000000,1
952,P953,10000.000000000000000,1
953,P954,10000.000000000000000,1
954,P955,10000.000000000000000,1
955,P956,10000.000000000000000,1
956,P957,10000.000000000000000,1
957,P958,10000.000000000000000,1
958,P959,10000.000000000000000,1
959,P960,10000.000000000000000,1
960,P961,10000.000000000000000,1
961,P962,10000.000000000000000,1
962,P963,10000.000000000000000,1
963,P964,10000.000000000000000,1
964,P965,10000.000000000000000,1
965,P966,10000.000000000000000,1
966,P967,10000.000000000000000,1
967,P968,10000.000000000000000,1
968,P969,10000.000000000000000,1
969,P970,10000.000000000000000,1
970,P971,10000.000000000000000,1
971,P972,10000.000000000000000,1
972,P973,10000.000000000000000,1
973,P974,10000.000000000000000,1
974,P975,10000.000000000000000,1
975,P976,10000.000000000000000,1
976,P977,10000.000000000000000,1
977,P978,10000.000000000000000,1
978,P979,10000.000000000000000,1
979,P980,10000.000000000000000,1
980,P981,10000.000000000000000,1
981,P982,10000.000000000000000,1
982,P983,10000.000000000000000,1
983,P984,10000.000000000000000,1
984,P985,10000.000000000000000,1
985,P986,10000.000000000000000,1
986,P987,10000.000000000000000,1
987,P988,10000.000000000000000,1
988,P989,10000.000000000000000,1
989,P990,10000.000000000000000,1
990,P991,10000.000000000000000,1
991,P992,10000.000000000000000,1
992,P993,10000.000000000000000,1
993,P994,10000.000000000000000,1
994,P995,10000.000000000000000,1
995,P996,10000.000000000000000,1
996,P997,10000.000000000000000,1
997,P998,10000.000000000000000,1
998,P999,10000.000000000000000,1
999,P1000,10000.000000000000000,1
1000,P1001,10000.000000000000000,1
1001,P1002,10000.000000000000000,1
1002,P1003,10000.000000000000000,1
1003,P1004,10000.000000000000000,1
1004,P1005,10000.000000000000000,1
1005,P1006,10000.000000000000000,1
1006,P1007,10000.000000000000000,1
1007,P1008,10000.000000000000000,1
1008,P1009,10000.000000000000000,1
1009,P1010,10000.000000000000000,1
1010,P1011,10000.000000000000000,1
1011,P1012,10000.000000000000000,1
1012,P1013,10000.000000000000000,1
1013,P1014,10000.000000000000000,1
1014,P1015,10000.000000000000000,1
1015,P1016,10000.000000000000000,1
1016,P1017,10000.000000000000000,0
1017,P1018,10000.000000000000000,0
1018,P1019,10000.000000000000000,1
1019,P1020,10000.000000000000000,1
1020,P1021,10000.000000000000000,1
1021,P1022,10000.000000000000000,1
1022,P1023,10000.000000000000000,1
1023,P1024,10000.000000000000000,1
1024,P1025,10000.000000000000000,1
1025,P1026,10000.000000000000000,1
1026,P1027,10000.000000000000000,1
1027,P1028,10000.000000000000000,1
1028,P1029,10000.000000000000000,1
1029,P1030,10000.000000000000000,1
1030,P1031,10000.000000000000000,1
1031,P1032,10000.000000000000000,1
1032,P1033,10000.000000000000000,1
1033,P1034,10000.000000000000000,1
1034,P1035,10000.000000000000000,1
1035,P1036,10000.000000000000000,1
1036,P1037,10000.000000000000000,1
1037,P1038,10000.000000000000000,1
1038,P1039,10000.000000000000000,1
1039,P1040,10000.000000000000000,1
1040,P1041,10000.000000000000000,1
1041,P1042,10000.000000000000000,1
1042,P1043,10000.000000000000000,1
1043,P1044,10000.000000000000000,1
1044,P1045,10000.000000000000000,1
1045,P1046,10000.000000000000000,1
1046,P1047,10000.000000000000000,1
1047,P1048,10000.000000000000000,1
1048,P1049,10000.000000000000000,1
1049,P1050,10000.000000000000000,1
1050,P1051,10000.000000000000000,1
1051,P1052,10000.000000000000000,1
1052,P1053,10000.000000000000000,1
1053,P1054,10000.000000000000000,1
1054,P1055,10000.000000000000000,1
1055,P1056,10000.000000000000000,1
1056,P1057,10000.000000000000000,1
1057,P1058,10000.000000000000000,1
1058,P1059,10000.000000000000000,1
1059,P1060,10000.000000000000000,1
1060,P1061,10000.000000000000000,1
1061,P1062,10000.000000000000000,1
1062,P1063,10000.000000000000000,1
1063,P1064,10000.000000000000000,1
1064,P1065,10000.000000000000000,1
1065,P1066,10000.000000000000000,1
1066,P1067,10000.000000000000000,1
1067,P1068,10000.000000000000000,1
1068,P1069,10000.000000000000000,1
1069,P1070,10000.000000000000000,1
1070,P1071,10000.000000000000000,1
1071,P1072,10000.000000000000000,1
1072,P1073,10000.000000000000000,1
1073,P1074,10000.000000000000000,1
1074,P1075,10000.000000000000000,1
1075,P1076,10000.000000000000000,1
1076,P1077,10000.000000000000000,1
1077,P1078,10000.000000000000000,1
1078,P1079,10000.000000000000000,1
1079,P1080,10000.000000000000000,1
1080,P1081,10000.000000000000000,1
1081,P1082,10000.000000000000000,1
1082,P1083,10000.000000000000000,1
1083,P1084,10000.000000000000000,1
1084,P1085,10000.000000000000000,1
1085,P1086,10000.000000000000000,1
1086,P1087,10000.000000000000000,1
1087,P1088,10000.000000000000000,1
1088,P1089,10000.000000000000000,1
1089,P1090,10000.000000000000000,1
1090,P1091,10000.000000000000000,1
1091,P1092,10000.000000000000000,1
1092,P1093,10000.000000000000000,1
1093,P1094,10000.000000000000000,1
1094,P1095,10000.000000000000000,1
1095,P1096,10000.000000000000000,1
1096,P1097,10000.000000000000000,1
1097,P1098,10000.000000000000000,1
1098,P1099,10000.000000000000000,1
1099,P1100,10000.000000000000000,1
1100,P1101,10000.000000000000000,1
1101,P1102,10000.000000000000000,1
1102,P1103,10000.000000000000000,1
1103,P1104,10000.000000000000000,1
1104,P1105,10000.000000000000000,1
1105,P1106,10000.000000000000000,1
1106,P1107,10000.000000000000000,1
1107,P1108,10000.000000000000000,1
1108,P1109,10000.000000000000000,1
1109,P1110,10000.000000000000000,1
1110,P1111,10000.000000000000000,1
1111,P1112,10000.000000000000000,1
1112,P1113,10000.000000000000000,1
1113,P1114,10000.000000000000000,1
1114,P1115,10000.000000000000000,1
1115,P1116,10000.000000000000000,1
1116,P1117,10000.000000000000000,1
1117,P1118,10000.000000000000000,1
1118,P1119,10000.000000000000000,1
1119,P1120,10000.000000000000000,1
1120,P1121,10000.000000000000000,1
1121,P1122,10000.000000000000000,1
1122,P1123,10000.000000000000000,1
1123,P1124,10000.000000000000000,1
1124,P1125,10000.000000000000000,1
1125,P1126,10000.000000000000000,1
1126,P1127,10000.000000000000000,1
1127,P1128,10000.000000000000000,1
1128,P1129,10000.000000000000000,1
1129,P1130,10000.000000000000000,1
1130,P1131,10000.000000000000000,1
1131,P1132,10000.000000000000000,1
1132,P1133,10000.000000000000000,1
1133,P1134,10000.000000000000000,1
1134,P1135,10000.000000000000000,1
1135,P1136,10000.000000000000000,1
1136,P1137,10000.000000000000000,1
1137,P1138,10000.000000000000000,1
1138,P1139,10000.000000000000000,1
1139,P1140,10000.000000000000000,1
1140,P1141,10000.000000000000000,1
1141,P1142,10000.000000000000000,1
1142,P1143,10000.000000000000000,1
1143,P1144,10000.000000000000000,1
1144,P1145,10000.000000000000000,1
1145,P1146,10000.000000000000000,1
1146,P1147,10000.000000000000000,1
1147,P1148,10000.000000000000000,1
1148,P1149,10000.000000000000000,1
1149,P1150,10000.000000000000000,1
1150,P1151,10000.000000000000000,1
1151,P1152,10000.000000000000000,1
1152,P1153,10000.000000000000000,1
1153,P1154,10000.000000000000000,1
1154,P1155,10000.000000000000000,1
1155,P1156,10000.000000000000000,1
1156,P1157,10000.000000000000000,1
1157,P1158,10000.000000000000000,1
1158,P1159,10000.000000000000000,1
1159,P1160,10000.000000000000000,1
1160,P1161,10000.000000000000000,1
1161,P1162,10000.000000000000000,1
1162,P1163,10000.000000000000000,1
1163,P1164,10000.000000000000000,1
1164,P1165,10000.000000000000000,1
1165,P1166,10000.000000000000000,1
1166,P1167,10000.000000000000000,1
1167,P1168,10000.000000000000000,1
1168,P1169,10000.000000000000000,1
1169,P1170,10000.000000000000000,1
1170,P1171,10000.000000000000000,1
1171,P1172,10000.000000000000000,1
1172,P1173,10000.000000000000000,1
1173,P1174,10000.000000000000000,1
1174,P1175,10000.000000000000000,1
1175,P1176,10000.000000000000000,1
1176,P1177,10000.000000000000000,1
1177,P1178,10000.000000000000000,1
1178,P1179,10000.000000000000000,1
1179,P1180,10000.000000000000000,1
1180,P1181,10000.000000000000000,1
1181,P1182,10000.000000000000000,1
1182,P1183,10000.000000000000000,1
1183,P1184,10000.000000000000000,1
1184,P1185,10000.000000000000000,1
1185,P1186,10000.000000000000000,1
1186,P1187,10000.000000000000000,1
1187,P1188,10000.000000000000000,1
1188,P1189,10000.000000000000000,1
1189,P1190,10000.000000000000000,1
1190,P1191,10000.000000000000000,1
1191,P1192,10000.000000000000000,1
1192,P1193,10000.000000000000000,1
1193,P1194,10000.000000000000000,1
1194,P1195,10000.000000000000000,1
1195,P1196,10000.000000000000000,1
1196,P1197,10000.000000000000000,1
1197,P1198,10000.000000000000000,1
1198,P1199,10000.000000000000000,1
1199,P1200,10000.000000000000000,1
1200,P1201,10000.000000000000000,1
1201,P1202,10000.000000000000000,1
1202,P1203,10000.000000000000000,1
1203,P1204,10000.000000000000000,1
1204,P1205,10000.000000000000000,1
1205,P1206,10000.000000000000000,1
1206,P1207,10000.000000000000000,1
1207,P1208,10000.000000000000000,1
1208,P1209,10000.000000000000000,1
1209,P1210,10000.000000000000000,1
1210,P1211,10000.000000000000000,1
1211,P1212,10000.000000000000000,1
1212,P1213,10000.000000000000000,1
1213,P1214,10000.000000000000000,1
1214,P1215,10000.000000000000000,1
1215,P1216,10000.000000000000000,1
1216,P1217,10000.000000000000000,1
1217,P1218,10000.000000000000000,1
1218,P1219,10000.000000000000000,1
1219,P1220,10000.000000000000000,1
1220,P1221,10000.000000000000000,1
1221,P1222,10000.000000000000000,1
1222,P1223,10000.000000000000000,1
1223,P1224,10000.000000000000000,1
1224,P1225,10000.000000000000000,1
1225,P1226,10000.000000000000000,1
1226,P1227,10000.000000000000000,1
1227,P1228,10000.000000000000000,1
1228,P1229,10000.000000000000000,1
1229,P1230,10000.000000000000000,1
1230,P1231,10000.000000000000000,1
1231,P1232,10000.000000000000000,1
1232,P1233,10000.000000000000000,1
1233,P1234,10000.000000000000000,1
1234,P1235,10000.000000000000000,1
1235,P1236,10000.000000000000000,1
1236,P1237,10000.000000000000000,1
1237,P1238,10000.000000000000000,1
1238,P1239,10000.000000000000000,1
1239,P1240,10000.000000000000000,1
1240,P1241,10000.000000000000000,1
1241,P1242,10000.000000000000000,1
1242,P1243,10000.000000000000000,1
1243,P1244,10000.000000000000000,1
1244,P1245,10000.000000000000000,1
1245,P1246,10000.000000000000000,1
1246,P1247,10000.000000000000000,1
1247,P1248,10000.000000000000000,1
1248,P1249,10000.000000000000000,1
1249,P1250,10000.000000000000000,1
1250,P1251,10000.000000000000000,1
1251,P1252,10000.000000000000000,1
1252,P1253,10000.000000000000000,1
1253,P1254,10000.000000000000000,1
1254,P1255,10000.000000000000000,1
1255,P1256,10000.000000000000000,1
1256,P1257,10000.000000000000000,1
1257,P1258,10000.000000000000000,1
1258,P1259,10000.000000000000000,1
1259,P1260,10000.000000000000000,1
1260,P1261,10000.000000000000000,1
1261,P1262,10000.000000000000000,1
1262,P1263,10000.000000000000000,1
1263,P1264,10000.000000000000000,1
1264,P1265,10000.000000000000000,1
1265,P1266,10000.000000000000000,1
1266,P1267,10000.000000000000000,1
1267,P1268,10000.000000000000000,1
1268,P1269,10000.000000000000000,1
1269,P1270,10000.000000000000000,1
1270,P1271,10000.000000000000000,1
1271,P1272,10000.000000000000000,1
1272,P1273,10000.000000000000000,1
1273,P1274,10000.000000000000000,1
1274,P1275,10000.000000000000000,1
1275,P1276,10000.000000000000000,1
1276,P1277,10000.000000000000000,1
1277,P1278,10000.000000000000000,1
1278,P1279,10000.000000000000000,1
1279,P1280,10000.000000000000000,1
1280,P1281,10000.000000000000000,1
1281,P1282,10000.000000000000000,1
1282,P1283,10000.000000000000000,1
1283,P1284,10000.000000000000000,1
1284,P1285,10000.000000000000000,1
1285,P1286,10000.000000000000000,1
1286,P1287,10000.000000000000000,1
1287,P1288,10000.000000000000000,1
1288,P1289,10000.000000000000000,1
1289,P1290,10000.000000000000000,1
1290,P1291,10000.000000000000000,0
1291,P1292,10000.000000000000000,1
1292,P1293,10000.000000000000000,1
1293,P1294,10000.000000000000000,1
1294,P1295,10000.000000000000000,1
1295,P1296,10000.000000000000000,1
1296,P1297,10000.000000000000000,1
1297,P1298,10000.000000000000000,1
1298,P1299,10000.000000000000000,1
1299,P1300,10000.000000000000000,1
1300,P1301,10000.000000000000000,1
1301,P1302,10000.000000000000000,1
1302,P1303,10000.000000000000000,1
1303,P1304,10000.000000000000000,1
1304,P1305,10000.000000000000000,1
1305,P1306,10000.000000000000000,1
1306,P1307,10000.000000000000000,1
1307,P1308,10000.000000000000000,1
1308,P1309,10000.000000000000000,1
1309,P1310,10000.000000000000000,1
1310,P1311,10000.000000000000000,1
1311,P1312,10000.000000000000000,1
1312,P1313,10000.000000000000000,1
1313,P1314,10000.000000000000000,1
1314,P1315,10000.000000000000000,1
1315,P1316,10000.000000000000000,1
1316,P1317,10000.000000000000000,1
1317,P1318,10000.000000000000000,1
1318,P1319,10000.000000000000000,1
1319,P1320,10000.000000000000000,1
1320,P1321,10000.000000000000000,1
1321,P1322,10000.000000000000000,1
1322,P1323,10000.000000000000000,1
1323,P1324,10000.000000000000000,1
1324,P1325,10000.000000000000000,1
1325,P1326,10000.000000000000000,1
1326,P1327,10000.000000000000000,1
1327,P1328,10000.000000000000000,1
1328,P1329,10000.000000000000000,1
1329,P1330,10000.000000000000000,1
1330,P1331,10000.000000000000000,1
1331,P1332,10000.000000000000000,1
1332,P1333,10000.000000000000000,1
1333,P1334,10000.000000000000000,1
1334,P1335,10000.000000000000000,1
1335,P1336,10000.000000000000000,1
1336,P1337,10000.000000000000000,1
1337,P1338,10000.000000000000000,1
1338,P1339,10000.000000000000000,1
1339,P1340,10000.000000000000000,1
1340,P1341,10000.000000000000000,1
1341,P1342,10000.000000000000000,1
1342,P1343,10000.000000000000000,1
1343,P1344,10000.000000000000000,1
1344,P1345,10000.000000000000000,1
1345,P1346,10000.000000000000000,1
1346,P1347,10000.000000000000000,1
1347,P1348,10000.000000000000000,1
1348,P1349,10000.000000000000000,1
1349,P1350,10000.000000000000000,1
1350,P1351,10000.000000000000000,1
1351,P1352,10000.000000000000000,1
1352,P1353,10000.000000000000000,1
1353,P1354,10000.000000000000000,1
1354,P1355,10000.000000000000000,1
1355,P1356,10000.000000000000000,1
1356,P1357,10000.000000000000000,1
1357,P1358,10000.000000000000000,1
1358,P1359,10000.000000000000000,1
1359,P1360,10000.000000000000000,1
1360,P1361,10000.000000000000000,1
1361,P1362,10000.000000000000000,1
1362,P1363,10000.000000000000000,1
1363,P1364,10000.000000000000000,1
1364,P1365,10000.000000000000000,1
1365,P1366,10000.000000000000000,1
1366,P1367,10000.000000000000000,1
1367,P1368,10000.000000000000000,1
1368,P1369,10000.000000000000000,1
1369,P1370,10000.000000000000000,1
1370,P1371,10000.000000000000000,1
1371,P1372,10000.000000000000000,1
1372,P1373,10000.000000000000000,1
1373,P1374,10000.000000000000000,1
1374,P1375,10000.000000000000000,1
1375,P1376,10000.000000000000000,1
1376,P1377,10000.000000000000000,1
1377,P1378,10000.000000000000000,1
1378,P1379,10000.000000000000000,1
1379,P1380,10000.000000000000000,1
1380,P1381,10000.000000000000000,1
1381,P1382,10000.000000000000000,1
1382,P1383,10000.000000000000000,1
1383,P1384,10000.000000000000000,1
1384,P1385,10000.000000000000000,1
1385,P1386,10000.000000000000000,1
1386,P1387,10000.000000000000000,1
1387,P1388,10000.000000000000000,1
1388,P1389,10000.000000000000000,1
1389,P1390,10000.000000000000000,1
1390,P1391,10000.000000000000000,1
1391,P1392,10000.000000000000000,1
1392,P1393,10000.000000000000000,1
1393,P1394,10000.000000000000000,1
1394,P1395,10000.000000000000000,1
1395,P1396,10000.000000000000000,1
1396,P1397,10000.000000000000000,1
1397,P1398,10000.000000000000000,1
1398,P1399,10000.000000000000000,1
1399,P1400,10000.000000000000000,1
1400,P1401,10000.000000000000000,1
1401,P1402,10000.000000000000000,1
1402,P1403,10000.000000000000000,1
1403,P1404,10000.000000000000000,1
1404,P1405,10000.000000000000000,1
1405,P1406,10000.000000000000000,1
1406,P1407,10000.000000000000000,1
1407,P1408,10000.000000000000000,1
1408,P1409,10000.000000000000000,1
1409,P1410,10000.000000000000000,1
1410,P1411,10000.000000000000000,1
1411,P1412,10000.000000000000000,1
1412,P1413,10000.000000000000000,1
1413,P1414,10000.000000000000000,1
1414,P1415,10000.000000000000000,1
1415,P1416,10000.000000000000000,1
1416,P1417,10000.000000000000000,1
1417,P1418,10000.000000000000000,1
1418,P1419,10000.000000000000000,1
1419,P1420,10000.000000000000000,1
1420,P1421,10000.000000000000000,1
1421,P1422,10000.000000000000000,1
1422,P1423,10000.000000000000000,1
1423,P1424,10000.000000000000000,1
1424,P1425,10000.000000000000000,1
1425,P1426,10000.000000000000000,1
1426,P1427,10000.000000000000000,1
1427,P1428,10000.000000000000000,1
1428,P1429,10000.000000000000000,1
1429,P1430,10000.000000000000000,1
1430,P1431,10000.000000000000000,1
1431,P1432,10000.000000000000000,1
1432,P1433,10000.000000000000000,1
1433,P1434,10000.000000000000000,1
1434,P1435,10000.000000000000000,1
1435,P1436,10000.000000000000000,1
1436,P1437,10000.000000000000000,1
1437,P1438,10000.000000000000000,1
1438,P1439,10000.000000000000000,1
1439,P1440,10000.000000000000000,1
1440,P1441,10000.000000000000000,1
1441,P1442,10000.000000000000000,1
1442,P1443,10000.000000000000000,1
1443,P1444,10000.000000000000000,1
1444,P1445,10000.000000000000000,1
1445,P1446,10000.000000000000000,1
1446,P1447,10000.000000000000000,1
1447,P1448,10000.000000000000000,1
1448,P1449,10000.000000000000000,1
1449,P1450,10000.000000000000000,1
1450,P1451,10000.000000000000000,1
1451,P1452,10000.000000000000000,1
1452,P1453,10000.000000000000000,1
1453,P1454,10000.000000000000000,1
1454,P1455,10000.000000000000000,1
1455,P1456,10000.000000000000000,1
1456,P1457,10000.000000000000000,1
1457,P1458,10000.000000000000000,1
1458,P1459,10000.000000000000000,1
1459,P1460,10000.000000000000000,1
1460,P1461,10000.000000000000000,1
1461,P1462,10000.000000000000000,1
1462,P1463,10000.000000000000000,1
1463,P1464,10000.000000000000000,1
1464,P1465,10000.000000000000000,1
1465,P1466,10000.000000000000000,1
1466,P1467,10000.000000000000000,1
1467,P1468,10000.000000000000000,1
1468,P1469,10000.000000000000000,1
1469,P1470,10000.000000000000000,1
1470,P1471,10000.000000000000000,1
1471,P1472,10000.000000000000000,1
1472,P1473,10000.000000000000000,1
1473,P1474,10000.000000000000000,1
1474,P1475,10000.000000000000000,1
1475,P1476,10000.000000000000000,1
1476,P1477,10000.000000000000000,1
1477,P1478,10000.000000000000000,1
1478,P1479,10000.000000000000000,1
1479,P1480,10000.000000000000000,1
1480,P1481,10000.000000000000000,1
1481,P1482,10000.000000000000000,1
1482,P1483,10000.000000000000000,1
1483,P1484,10000.000000000000000,1
1484,P1485,10000.000000000000000,1
1485,P1486,10000.000000000000000,1
1486,P1487,10000.000000000000000,1
1487,P1488,10000.000000000000000,1
1488,P1489,10000.000000000000000,1
1489,P1490,10000.000000000000000,1
1490,P1491,10000.000000000000000,1
1491,P1492,10000.000000000000000,1
1492,P1493,10000.000000000000000,1
1493,P1494,10000.000000000000000,1
1494,P1495,10000.000000000000000,1
1495,P1496,10000.000000000000000,1
1496,P1497,10000.000000000000000,1
1497,P1498,10000.000000000000000,1
1498,P1499,10000.000000000000000,1
1499,P1500,10000.000000000000000,1
1500,P1501,10000.000000000000000,1
1501,P1502,10000.000000000000000,1
1502,P1503,10000.000000000000000,1
1503,P1504,10000.000000000000000,1
1504,P1505,10000.000000000000000,1
1505,P1506,10000.000000000000000,1
1506,P1507,10000.000000000000000,1
1507,P1508,10000.000000000000000,1
1508,P1509,10000.000000000000000,1
1509,P1510,10000.000000000000000,1
1510,P1511,10000.000000000000000,1
1511,P1512,10000.000000000000000,1
1512,P1513,10000.000000000000000,1
1513,P1514,10000.000000000000000,1
1514,P1515,10000.000000000000000,1
1515,P1516,10000.000000000000000,1
1516,P1517,10000.000000000000000,1
1517,P1518,10000.000000000000000,1
1518,P1519,10000.000000000000000,1
1519,P1520,10000.000000000000000,1
1520,P1521,10000.000000000000000,1
1521,P1522,10000.000000000000000,1
1522,P1523,10000.000000000000000,1
1523,P1524,10000.000000000000000,1
1524,P1525,10000.000000000000000,1
1525,P1526,10000.000000000000000,1
1526,P1527,10000.000000000000000,1
1527,P1528,10000.000000000000000,1
1528,P1529,10000.000000000000000,1
1529,P1530,10000.000000000000000,1
1530,P1531,10000.000000000000000,1
1531,P1532,10000.000000000000000,1
1532,P1533,10000.000000000000000,1
1533,P1534,10000.000000000000000,1
1534,P1535,10000.000000000000000,1
1535,P1536,10000.000000000000000,1
1536,P1537,10000.000000000000000,1
1537,P1538,10000.000000000000000,1
1538,P1539,10000.000000000000000,1
1539,P1540,10000.000000000000000,1
1540,P1541,10000.000000000000000,1
1541,P1542,10000.000000000000000,1
1542,P1543,10000.000000000000000,1
1543,P1544,10000.000000000000000,1
1544,P1545,10000.000000000000000,1
1545,P1546,10000.000000000000000,0
1546,P1547,10000.000000000000000,1
1547,P1548,10000.000000000000000,1
1548,P1549,10000.000000000000000,1
1549,P1550,10000.000000000000000,1
1550,P1551,10000.000000000000000,1
1551,P1552,10000.000000000000000,1
1552,P1553,10000.000000000000000,1
1553,P1554,10000.000000000000000,1
1554,P1555,10000.000000000000000,1
1555,P1556,10000.000000000000000,1
1556,P1557,10000.000000000000000,1
1557,P1558,10000.000000000000000,1
1558,P1559,10000.000000000000000,1
1559,P1560,10000.000000000000000,1
1560,P1561,10000.000000000000000,1
1561,P1562,10000.000000000000000,1
1562,P1563,10000.000000000000000,1
1563,P1564,10000.000000000000000,1
1564,P1565,10000.000000000000000,1
1565,P1566,10000.000000000000000,1
1566,P1567,10000.000000000000000,1
1567,P1568,10000.000000000000000,1
1568,P1569,10000.000000000000000,1
1569,P1570,10000.000000000000000,1
1570,P1571,10000.000000000000000,1
1571,P1572,10000.000000000000000,1
1572,P1573,10000.000000000000000,1
1573,P1574,10000.000000000000000,1
1574,P1575,10000.000000000000000,1
1575,P1576,10000.000000000000000,1
1576,P1577,10000.000000000000000,1
1577,P1578,10000.000000000000000,1
1578,P1579,10000.000000000000000,1
1579,P1580,10000.000000000000000,1
1580,P1581,10000.000000000000000,1
1581,P1582,10000.000000000000000,1
1582,P1583,10000.000000000000000,1
1583,P1584,10000.000000000000000,1
1584,P1585,10000.000000000000000,1
1585,P1586,10000.000000000000000,1
1586,P1587,10000.000000000000000,1
1587,P1588,10000.000000000000000,1
1588,P1589,10000.000000000000000,1
1589,P1590,10000.000000000000000,1
1590,P1591,10000.000000000000000,1
1591,P1592,10000.000000000000000,1
1592,P1593,10000.000000000000000,1
1593,P1594,10000.000000000000000,1
1594,P1595,10000.000000000000000,1
1595,P1596,10000.000000000000000,1
1596,P1597,10000.000000000000000,1
1597,P1598,10000.000000000000000,1
1598,P1599,10000.000000000000000,1
1599,P1600,10000.000000000000000,1
1600,P1601,10000.000000000000000,1
1601,P1602,10000.000000000000000,1
1602,P1603,10000.000000000000000,1
1603,P1604,10000.000000000000000,1
1604,P1605,10000.000000000000000,1
1605,P1606,10000.000000000000000,1
1606,P1607,10000.000000000000000,1
1607,P1608,10000.000000000000000,1
1608,P1609,10000.000000000000000,1
1609,P1610,10000.000000000000000,1
1610,P1611,10000.000000000000000,1
1611,P1612,10000.000000000000000,1
1612,P1613,10000.000000000000000,1
1613,P1614,10000.000000000000000,1
1614,P1615,10000.000000000000000,1
1615,P1616,10000.000000000000000,1
1616,P1617,10000.000000000000000,1
1617,P1618,10000.000000000000000,1
1618,P1619,10000.000000000000000,1
1619,P1620,10000.000000000000000,1
1620,P1621,10000.000000000000000,1
1621,P1622,10000.000000000000000,1
1622,P1623,10000.000000000000000,1
1623,P1624,10000.000000000000000,1
1624,P1625,10000.000000000000000,1
1625,P1626,10000.000000000000000,1
1626,P1627,10000.000000000000000,1
1627,P1628,10000.000000000000000,1
1628,P1629,10000.000000000000000,1
1629,P1630,10000.000000000000000,1
1630,P1631,10000.000000000000000,1
1631,P1632,10000.000000000000000,1
1632,P1633,10000.000000000000000,1
1633,P1634,10000.000000000000000,1
1634,P1635,10000.000000000000000,1
1635,P1636,10000.000000000000000,1
1636,P1637,10000.000000000000000,1
1637,P1638,10000.000000000000000,1
1638,P1639,10000.000000000000000,1
1639,P1640,10000.000000000000000,1
1640,P1641,10000.000000000000000,1
1641,P1642,10000.000000000000000,1
1642,P1643,10000.000000000000000,1
1643,P1644,10000.000000000000000,1
1644,P1645,10000.000000000000000,1
1645,P1646,10000.000000000000000,1
1646,P1647,10000.000000000000000,1
1647,P1648,10000.000000000000000,1
1648,P1649,10000.000000000000000,1
1649,P1650,10000.000000000000000,1
1650,P1651,10000.000000000000000,1
1651,P1652,10000.000000000000000,1
1652,P1653,10000.000000000000000,1
1653,P1654,10000.000000000000000,1
1654,P1655,10000.000000000000000,1
1655,P1656,10000.000000000000000,1
1656,P1657,10000.000000000000000,1
1657,P1658,10000.000000000000000,1
1658,P1659,10000.000000000000000,1
1659,P1660,10000.000000000000000,1
